Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
average_cost,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + MEC),0.00571313391921302,0.07608188031004563,0.9395074945500623,False,No Diff,accuracy,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + MEC),0.28396234781907614,4.1202420341713015,7.864765443145924e-05,True,Better,precision,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + MEC),0.2065039394629668,6.024958140146085,2.899779658174842e-08,True,Better,recall,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + MEC),-0.20179999999999998,-4.76497317319984,6.482031818536751e-06,True,Worse,f1,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + MEC),0.15608171089712103,4.013840945202642,0.0001162473131485623,True,Better,roc_auc,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + MEC),0.035429585765112126,1.5196131514231914,0.1317955678443287,False,No Diff
average_cost,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + STD),-0.3198967991614934,-4.296576258445596,4.059759922706e-05,True,Worse,accuracy,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + STD),-0.01679593646698352,-0.8677466689091531,0.38763157333906084,False,No Diff,precision,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + STD),-0.08361010368394806,-1.5190584179696454,0.13193501789391646,False,No Diff,recall,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + STD),0.23435384615384613,4.82763650784334,5.030327283305831e-06,True,Better,f1,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + STD),0.07065468715091944,1.8319698088195473,0.06996247952983696,False,No Diff,roc_auc,XGBClassifier (Balanced + STD),XGBClassifier (SMOTE + STD),0.03665508658008665,1.5082237927186686,0.13468198432985373,False,No Diff
average_cost,XGBClassifier (Baseline),XGBClassifier (Balanced + MEC),0.3504732725953399,5.754401679416776,9.740416103209362e-08,True,Better,accuracy,XGBClassifier (Baseline),XGBClassifier (Balanced + MEC),0.4321849552527613,11.21475010989783,2.503906687586434e-19,True,Better,precision,XGBClassifier (Baseline),XGBClassifier (Balanced + MEC),0.4652274190437533,12.067299199219686,3.684683474742809e-21,True,Better,recall,XGBClassifier (Baseline),XGBClassifier (Balanced + MEC),-0.5446923076923075,-15.58558626643077,2.141903099062673e-28,True,Worse,f1,XGBClassifier (Baseline),XGBClassifier (Balanced + MEC),0.15832256166939612,4.919274118093795,3.4606227385247937e-06,True,Better,roc_auc,XGBClassifier (Baseline),XGBClassifier (Balanced + MEC),-0.002465192702034935,-0.14381540176183977,0.885938579240084,False,No Diff
average_cost,XGBClassifier (Baseline),XGBClassifier (Balanced + STD),0.35163911956784655,4.894386009139673,3.832094511299413e-06,True,Better,accuracy,XGBClassifier (Baseline),XGBClassifier (Balanced + STD),0.045741756026767444,3.996052596057863,0.0001240175931005152,True,Better,precision,XGBClassifier (Baseline),XGBClassifier (Balanced + STD),0.20629416943257506,5.07142997673577,1.8443194008452486e-06,True,Better,recall,XGBClassifier (Baseline),XGBClassifier (Balanced + STD),-0.27647692307692306,-6.076061686712432,2.3005330501883296e-08,True,Worse,f1,XGBClassifier (Baseline),XGBClassifier (Balanced + STD),-0.04843715104343327,-1.3765651762221136,0.17175207143591553,False,No Diff,roc_auc,XGBClassifier (Baseline),XGBClassifier (Balanced + STD),-0.0031194910352807526,-0.16864848753829415,0.8664172232667349,False,No Diff
average_cost,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + MEC),0.2538143997419978,4.330028309502307,3.574387271669092e-05,True,Better,accuracy,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + MEC),0.5471623800693379,12.355535006174007,8.964553687660223e-22,True,Better,precision,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + MEC),0.49485176788169083,12.890261023396713,6.643265227186907e-23,True,Better,recall,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + MEC),-0.5574000000000001,-17.43250908995982,6.165308451402816e-32,True,Worse,f1,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + MEC),0.19753649007222424,6.528544968478414,2.8660338348733e-09,True,Better,roc_auc,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + MEC),0.0017604430657059966,0.10160315512327107,0.9192771747433068,False,No Diff
average_cost,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + STD),0.41174191727807796,7.56375313873087,2.0384322755931555e-11,True,Better,accuracy,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + STD),0.11789244537611832,6.096625545157349,2.095437648678584e-08,True,Better,precision,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + STD),0.30177995693221615,7.116377533835536,1.7738973928095118e-10,True,Better,recall,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + STD),-0.3685999999999998,-9.82351874114796,2.6548330674738747e-16,True,Worse,f1,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + STD),0.004880698275902873,0.16066539272598374,0.872684337384186,False,No Diff,roc_auc,XGBClassifier (Baseline),XGBClassifier (Cost-sensitive + STD),0.0026035114008796656,0.14819554321267456,0.8824898757441391,False,No Diff
average_cost,XGBClassifier (Baseline),XGBClassifier (SMOTE + MEC),0.35735225348705957,5.324422778164125,6.337475531285004e-07,True,Better,accuracy,XGBClassifier (Baseline),XGBClassifier (SMOTE + MEC),0.3297041038458436,4.879659824123041,4.069868552180814e-06,True,Better,precision,XGBClassifier (Baseline),XGBClassifier (SMOTE + MEC),0.41279810889554186,9.580042086530032,9.021518454340742e-16,True,Better,recall,XGBClassifier (Baseline),XGBClassifier (SMOTE + MEC),-0.47827692307692304,-10.733569368941987,2.7637823777281774e-18,True,Worse,f1,XGBClassifier (Baseline),XGBClassifier (SMOTE + MEC),0.10764455985368776,2.732941124701766,0.00743569906010965,True,Better,roc_auc,XGBClassifier (Baseline),XGBClassifier (SMOTE + MEC),0.03231009472983137,1.4183279720931883,0.15923529776860465,False,No Diff
average_cost,XGBClassifier (Baseline),XGBClassifier (SMOTE + STD),0.031742320406353164,0.4910109196154234,0.6245054207857943,False,No Diff,accuracy,XGBClassifier (Baseline),XGBClassifier (SMOTE + STD),0.028945819559783925,1.5588768919384466,0.12221666451145168,False,No Diff,precision,XGBClassifier (Baseline),XGBClassifier (SMOTE + STD),0.122684065748627,1.8470500899069946,0.06772653761177903,False,No Diff,recall,XGBClassifier (Baseline),XGBClassifier (SMOTE + STD),-0.04212307692307693,-1.0280656654796057,0.3064242212448257,False,No Diff,f1,XGBClassifier (Baseline),XGBClassifier (SMOTE + STD),0.02221753610748617,0.5285786591216248,0.5982807723357915,False,No Diff,roc_auc,XGBClassifier (Baseline),XGBClassifier (SMOTE + STD),0.033535595544805896,1.374631820320144,0.17234913427258816,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + MEC),0.09665887285334207,1.952626561387522,0.0536879262041474,False,No Diff,accuracy,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + MEC),-0.11497742481657669,-2.270721846751104,0.025330080241123428,True,Worse,precision,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + MEC),-0.02962434883793752,-2.240365737338325,0.02730245214463422,True,Worse,recall,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + MEC),0.012707692307692642,0.6667632166327988,0.5064743864962602,False,No Diff,f1,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + MEC),-0.03921392840282811,-2.215510565318683,0.02901630434804842,True,Worse,roc_auc,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + MEC),-0.004225635767740932,-0.21472025340769738,0.8304271106918724,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + STD),0.09782471982584873,1.517548963284207,0.13231505538753155,False,No Diff,accuracy,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + STD),-0.5014206240425705,-11.446499925845735,7.913539743215566e-20,True,Worse,precision,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + STD),-0.28855759844911577,-13.45603555974537,4.365712219137913e-24,True,Worse,recall,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + STD),0.28092307692307705,8.293323128322204,5.624490962069806e-13,True,Better,f1,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + STD),-0.2459736411156575,-9.936578271969642,1.5043967502033744e-16,True,Worse,roc_auc,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Balanced + STD),-0.004879934100986749,-0.2704085515700112,0.7874088856455622,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Baseline),-0.2538143997419978,-4.330028309502307,3.574387271669092e-05,True,Worse,accuracy,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Baseline),-0.5471623800693379,-12.355535006174007,8.964553687660223e-22,True,Worse,precision,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Baseline),-0.49485176788169083,-12.890261023396713,6.643265227186907e-23,True,Worse,recall,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Baseline),0.5574000000000001,17.43250908995982,6.165308451402816e-32,True,Better,f1,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Baseline),-0.19753649007222424,-6.528544968478414,2.8660338348733e-09,True,Worse,roc_auc,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Baseline),-0.0017604430657059966,-0.10160315512327107,0.9192771747433068,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Cost-sensitive + STD),0.15792751753608014,2.644488296651572,0.009514980388755687,True,Better,accuracy,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Cost-sensitive + STD),-0.42926993469321967,-9.40953085301245,2.1242061540955786e-15,True,Worse,precision,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Cost-sensitive + STD),-0.19307181094947465,-8.804804190386488,4.400109843814146e-14,True,Worse,recall,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Cost-sensitive + STD),0.1888000000000003,5.845001354359444,6.509306745302501e-08,True,Better,f1,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Cost-sensitive + STD),-0.19265579179632136,-8.505449347233311,1.9595604395288348e-13,True,Worse,roc_auc,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (Cost-sensitive + STD),0.000843068335173669,0.05350124986340512,0.9574403480302247,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + MEC),0.10353785374506175,1.6181453470621976,0.10881304608012436,False,No Diff,accuracy,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + MEC),-0.2174582762234944,-2.684946370231487,0.008506065119352972,True,Worse,precision,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + MEC),-0.08205365898614894,-2.6337682681615733,0.009799877803870417,True,Worse,recall,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + MEC),0.07912307692307707,2.4373136189745432,0.01658118750960611,True,Better,f1,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + MEC),-0.08989193021853648,-2.570926971284235,0.01163068324642734,True,Worse,roc_auc,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + MEC),0.030549651664125377,1.3284524141078966,0.18708289250597077,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + STD),-0.22207207933564466,-3.493199885053218,0.0007150886088898898,True,Worse,accuracy,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + STD),-0.5182165605095541,-11.16939761271498,3.138211830972067e-19,True,Worse,precision,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + STD),-0.3721677021330638,-7.12593485546333,1.6944077972746516e-10,True,Worse,recall,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + STD),0.5152769230769232,14.079216152088168,2.265342854368621e-25,True,Better,f1,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + STD),-0.17531895396473807,-5.029330410844862,2.1973559971523125e-06,True,Worse,roc_auc,XGBClassifier (Cost-sensitive + MEC),XGBClassifier (SMOTE + STD),0.0317751524790999,1.2597836642678062,0.2107091602402855,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + MEC),-0.06126864468273807,-1.035041461632235,0.3031712390535901,False,No Diff,accuracy,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + MEC),0.314292509876643,7.14746096761926,1.5280765043321616e-10,True,Better,precision,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + MEC),0.16344746211153713,6.581145714641445,2.241679695769548e-09,True,Better,recall,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + MEC),-0.17609230769230766,-4.829673067969894,4.988893512298909e-06,True,Worse,f1,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + MEC),0.15344186339349325,6.017711206325154,2.9963565605123904e-08,True,Better,roc_auc,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + MEC),-0.005068704102914601,-0.27781349388010557,0.7817348792994613,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + STD),-0.060102797710231415,-0.9148765540845392,0.36247940518303057,False,No Diff,accuracy,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + STD),-0.07215068934935087,-3.4992564790466667,0.0007008000633839144,True,Worse,precision,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + STD),-0.0954857874996411,-3.3287046808902185,0.001226182152280379,True,Worse,recall,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + STD),0.09212307692307675,1.9895948154820824,0.04939415442175107,True,Better,f1,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + STD),-0.05331784931933614,-2.0004683604059763,0.04818827426158185,True,Worse,roc_auc,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Balanced + STD),-0.005723002436160418,-0.34227834287367087,0.7328670191570886,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Baseline),-0.41174191727807796,-7.56375313873087,2.0384322755931555e-11,True,Worse,accuracy,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Baseline),-0.11789244537611832,-6.096625545157349,2.095437648678584e-08,True,Worse,precision,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Baseline),-0.30177995693221615,-7.116377533835536,1.7738973928095118e-10,True,Worse,recall,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Baseline),0.3685999999999998,9.82351874114796,2.6548330674738747e-16,True,Better,f1,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Baseline),-0.004880698275902873,-0.16066539272598374,0.872684337384186,False,No Diff,roc_auc,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Baseline),-0.0026035114008796656,-0.14819554321267456,0.8824898757441391,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Cost-sensitive + MEC),-0.15792751753608014,-2.644488296651572,0.009514980388755687,True,Worse,accuracy,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Cost-sensitive + MEC),0.42926993469321967,9.40953085301245,2.1242061540955786e-15,True,Better,precision,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Cost-sensitive + MEC),0.19307181094947465,8.804804190386488,4.400109843814146e-14,True,Better,recall,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Cost-sensitive + MEC),-0.1888000000000003,-5.845001354359444,6.509306745302501e-08,True,Worse,f1,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Cost-sensitive + MEC),0.19265579179632136,8.505449347233311,1.9595604395288348e-13,True,Better,roc_auc,XGBClassifier (Cost-sensitive + STD),XGBClassifier (Cost-sensitive + MEC),-0.000843068335173669,-0.05350124986340512,0.9574403480302247,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + MEC),-0.054389663791018394,-0.857913462528842,0.3930124773626713,False,No Diff,accuracy,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + MEC),0.21181165846972527,3.0960187951705005,0.002551212548713626,True,Better,precision,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + MEC),0.1110181519633257,3.3873814443072994,0.0010136315473733947,True,Better,recall,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + MEC),-0.10967692307692323,-2.488851238428196,0.014483788833856327,True,Worse,f1,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + MEC),0.10276386157778489,3.009915759123209,0.003315099873859519,True,Better,roc_auc,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + MEC),0.029706583328951708,1.3254714789656437,0.18806547579706942,False,No Diff
average_cost,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + STD),-0.3799995968717248,-5.650375874641095,1.5418600816962545e-07,True,Worse,accuracy,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + STD),-0.08894662581633439,-3.4182021711867154,0.0009163646421834049,True,Worse,precision,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + STD),-0.17909589118358915,-3.089700880822432,0.002601162366962919,True,Worse,recall,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + STD),0.3264769230769229,7.406094094622033,4.38653291237035e-11,True,Better,f1,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + STD),0.017336837831583296,0.4406819418454444,0.6604040562761555,False,No Diff,roc_auc,XGBClassifier (Cost-sensitive + STD),XGBClassifier (SMOTE + STD),0.03093208414392623,1.249736013395511,0.21434237779492923,False,No Diff
