Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
average_cost,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Baseline),-0.14270539385632486,-2.994116901030094,0.0034764017088298933,True,Worse,accuracy,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Baseline),-0.7211908409255826,-113.63632380140398,1.0671094744901023e-106,True,Worse,precision,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Baseline),-0.58453575632932,-15.112902650510026,1.8489772044940997e-27,True,Worse,recall,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Baseline),0.6012307692307692,19.999382016814796,1.5101524387494446e-36,True,Better,f1,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Baseline),-0.23776847007738516,-8.101345250037356,1.4553721404647083e-12,True,Worse,roc_auc,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Baseline),-0.0005553972343448343,-0.0303454259654344,0.9758526602191566,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Cost-sensitive + STD),0.33790171732645347,8.441159810845404,2.6984467544650917e-13,True,Better,accuracy,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Cost-sensitive + STD),-0.5674441667338548,-32.24248785677528,2.608277373981582e-54,True,Worse,precision,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Cost-sensitive + STD),-0.1973675753222163,-11.908335461897869,8.058409560498842e-21,True,Worse,recall,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Cost-sensitive + STD),0.15981538461538458,6.457139812837956,3.996181603281912e-09,True,Better,f1,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Cost-sensitive + STD),-0.2236792980097188,-12.507448495142237,4.268477426459762e-22,True,Worse,roc_auc,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (Cost-sensitive + STD),-0.0009747489352753824,-0.06058318131200591,0.9518133015847154,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + MEC),0.30874465855035094,8.904907040929832,2.6669914340089477e-14,True,Better,accuracy,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + MEC),-0.45072159961299685,-16.910964469476266,5.899473469639187e-31,True,Worse,precision,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + MEC),-0.12486182061925807,-8.115187654290342,1.359117900488224e-12,True,Worse,recall,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + MEC),0.09883076923076928,3.936765881654968,0.00015366425193841015,True,Better,f1,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + MEC),-0.15429104537776583,-9.547421525013013,1.0627809870532029e-15,True,Worse,roc_auc,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + MEC),0.007220099199046315,0.3604559551826374,0.7192741145418549,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + STD),0.07896516971700429,1.3463985098696218,0.18124865488397812,False,No Diff,accuracy,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + STD),-0.7017886801580264,-77.55017196031226,1.8652946666336386e-90,True,Worse,precision,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + STD),-0.41493719354261194,-14.22213981876667,1.1564755039829845e-25,True,Worse,recall,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + STD),0.43346153846153845,11.341482078922516,1.3331407251073126e-19,True,Better,f1,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + STD),-0.2887441615157675,-10.719670891794664,2.962778068631406e-18,True,Worse,roc_auc,StackingClassifier (Cost-sensitive + MEC),StackingClassifier (SMOTE + STD),0.004806456701193285,0.2654885107074223,0.791185211939407,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + MEC),-0.33249092961380333,-8.385402635932785,3.560492290001439e-13,True,Worse,accuracy,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + MEC),0.5620333790212046,28.407674239592918,2.156848254190337e-49,True,Better,precision,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + MEC),0.19638145995975426,11.803786850529288,1.3497089404141573e-20,True,Better,recall,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + MEC),-0.15981538461538458,-6.457139812837956,3.996181603281912e-09,True,Worse,f1,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + MEC),0.22224135652517424,12.412465695892486,6.7866337083198035e-22,True,Better,roc_auc,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + MEC),0.00104983612878351,0.055089235737972204,0.956178394493389,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + STD),-0.048565266467790136,-0.8311298477521304,0.4079003422277502,False,No Diff,accuracy,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + STD),-0.06997016850761906,-3.7317356092151734,0.00031743158767247326,True,Worse,precision,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + STD),-0.07148884724860027,-3.2483201965102784,0.0015857576299132192,True,Worse,recall,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + STD),0.08246153846153847,2.1049898190822782,0.037823796373500224,True,Better,f1,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + STD),-0.04621720242039484,-2.0050485286923965,0.04768789793658335,True,Worse,roc_auc,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Balanced + STD),0.0008291384054541773,0.04755264521406513,0.9621685701959568,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Baseline),-0.4806071111827783,-7.781357391196835,7.034945465710477e-12,True,Worse,accuracy,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Baseline),-0.15374667419172783,-8.451915196107022,2.5578618060255485e-13,True,Worse,precision,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Baseline),-0.38716818100710365,-9.673085077239072,5.652999367075515e-16,True,Worse,recall,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Baseline),0.44141538461538465,11.494013999300059,6.251657153169232e-20,True,Better,f1,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Baseline),-0.014089172067666356,-0.41483907281682053,0.6791573049430026,False,No Diff,roc_auc,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Baseline),0.0004193517009305481,0.023770667158659116,0.9810833844700668,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Cost-sensitive + MEC),-0.33790171732645347,-8.441159810845404,2.6984467544650917e-13,True,Worse,accuracy,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Cost-sensitive + MEC),0.5674441667338548,32.24248785677528,2.608277373981582e-54,True,Better,precision,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Cost-sensitive + MEC),0.1973675753222163,11.908335461897869,8.058409560498842e-21,True,Better,recall,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Cost-sensitive + MEC),-0.15981538461538458,-6.457139812837956,3.996181603281912e-09,True,Worse,f1,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Cost-sensitive + MEC),0.2236792980097188,12.507448495142237,4.268477426459762e-22,True,Better,roc_auc,StackingClassifier (Cost-sensitive + STD),StackingClassifier (Cost-sensitive + MEC),0.0009747489352753824,0.06058318131200591,0.9518133015847154,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + MEC),-0.02915705877610253,-0.5187862621321332,0.6050675182157794,False,No Diff,accuracy,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + MEC),0.11672256712085793,3.556176807494879,0.0005790611512664232,True,Better,precision,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + MEC),0.07250575470295822,3.072340972580133,0.0027431225354010353,True,Better,recall,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + MEC),-0.060984615384615304,-1.7146507036322045,0.08953813525623322,False,No Diff,f1,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + MEC),0.06938825263195297,2.6997325173039317,0.008162269160117867,True,Better,roc_auc,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + MEC),0.008194848134321697,0.3872599861952539,0.6993950159737076,False,No Diff
average_cost,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + STD),-0.2589365476094492,-3.707778035185756,0.00034495194422002717,True,Worse,accuracy,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + STD),-0.13434451342417164,-6.844406426393708,6.488614110424881e-10,True,Worse,precision,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + STD),-0.2175696182203956,-6.721495986728559,1.1598662769235085e-09,True,Worse,recall,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + STD),0.2736461538461539,6.262315800649262,9.82931335945304e-09,True,Better,f1,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + STD),-0.06506486350604868,-2.0054133725305174,0.047648230661760695,True,Worse,roc_auc,StackingClassifier (Cost-sensitive + STD),StackingClassifier (SMOTE + STD),0.005781205636468667,0.2979036928796016,0.7664009539253225,False,No Diff
