Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result,Metric,Model_A,Model_B,Mean_Diff,t-stat,p-value,is_significant,result
average_cost,METADES (SMOTE + MEC),METADES (Balanced + MEC),-0.00038176247682031317,-0.33935711852921596,0.735059547390372,False,No Diff,accuracy,METADES (SMOTE + MEC),METADES (Balanced + MEC),0.00038176247682014663,0.3393571185292177,0.7350595473903707,False,No Diff,precision,METADES (SMOTE + MEC),METADES (Balanced + MEC),6.165011706724122e-05,0.06774932612501347,0.9461218250699808,False,No Diff,recall,METADES (SMOTE + MEC),METADES (Balanced + MEC),0.0,0.0,1.0,False,No Diff,f1,METADES (SMOTE + MEC),METADES (Balanced + MEC),9.150270456942389e-05,0.0678465191977865,0.9460446511606152,False,No Diff,roc_auc,METADES (SMOTE + MEC),METADES (Balanced + MEC),-0.07869449059712219,-2.9648330798858913,0.0037947038653080314,True,Worse
average_cost,METADES (SMOTE + MEC),METADES (Balanced + STD),-0.05752640490203986,-0.9780203849056406,0.3304481415139373,False,No Diff,accuracy,METADES (SMOTE + MEC),METADES (Balanced + STD),-0.6747512698540676,-73.21252758823623,5.052103927983503e-88,True,Worse,precision,METADES (SMOTE + MEC),METADES (Balanced + STD),-0.32570293701287634,-10.895356306491081,1.2310846469244134e-18,True,Worse,recall,METADES (SMOTE + MEC),METADES (Balanced + STD),0.5098307692307692,13.697330209429605,1.3813594629791616e-24,True,Better,f1,METADES (SMOTE + MEC),METADES (Balanced + STD),-0.2084687108420249,-6.812071470171836,7.562387100471915e-10,True,Worse,roc_auc,METADES (SMOTE + MEC),METADES (Balanced + STD),-0.08002013688066312,-3.044133357000282,0.002989195177953067,True,Worse
average_cost,METADES (SMOTE + MEC),METADES (Baseline),-0.5520765137466741,-11.281862907622667,1.793083159504378e-19,True,Worse,accuracy,METADES (SMOTE + MEC),METADES (Baseline),-0.6885600258002097,-130.29956226940752,1.527082642323691e-112,True,Worse,precision,METADES (SMOTE + MEC),METADES (Baseline),-0.44648563342772707,-4.471770532415672,2.0705264680103192e-05,True,Worse,recall,METADES (SMOTE + MEC),METADES (Baseline),0.8634000000000001,27.23074516593065,8.884778713080427e-48,True,Better,f1,METADES (SMOTE + MEC),METADES (Baseline),0.063730417070431,1.4730761950309101,0.1439028646988297,False,No Diff,roc_auc,METADES (SMOTE + MEC),METADES (Baseline),-0.02272153854917003,-0.628867359069252,0.5308842453049272,False,No Diff
average_cost,METADES (SMOTE + MEC),METADES (Cost-sensitive + MEC),-0.00038176247682020215,-0.36254153920668125,0.7177202034362518,False,No Diff,accuracy,METADES (SMOTE + MEC),METADES (Cost-sensitive + MEC),0.00038176247682014663,0.36254153920668314,0.7177202034362505,False,No Diff,precision,METADES (SMOTE + MEC),METADES (Cost-sensitive + MEC),6.165011706724122e-05,0.07161819653996378,0.9430502422187828,False,No Diff,recall,METADES (SMOTE + MEC),METADES (Cost-sensitive + MEC),0.0,0.0,1.0,False,No Diff,f1,METADES (SMOTE + MEC),METADES (Cost-sensitive + MEC),9.150270456942389e-05,0.07173800778171766,0.9429551348738785,False,No Diff,roc_auc,METADES (SMOTE + MEC),METADES (Cost-sensitive + MEC),-0.08820869262316633,-2.9531285044538365,0.003929286692907736,True,Worse
average_cost,METADES (SMOTE + MEC),METADES (Cost-sensitive + STD),0.20472869467064436,4.0968054856473755,8.576302271821427e-05,True,Better,accuracy,METADES (SMOTE + MEC),METADES (Cost-sensitive + STD),-0.5716983794243328,-26.848473087783717,3.052955464880198e-47,True,Worse,precision,METADES (SMOTE + MEC),METADES (Cost-sensitive + STD),-0.19286213596874163,-9.443436608052716,1.791664512857942e-15,True,Worse,recall,METADES (SMOTE + MEC),METADES (Cost-sensitive + STD),0.2554461538461539,7.266958197422099,8.597202229548957e-11,True,Better,f1,METADES (SMOTE + MEC),METADES (Cost-sensitive + STD),-0.1985541927717661,-9.847407868665472,2.3545775074996547e-16,True,Worse,roc_auc,METADES (SMOTE + MEC),METADES (Cost-sensitive + STD),-0.08740784916837552,-2.8723513155367306,0.004984800813075471,True,Worse
average_cost,METADES (SMOTE + MEC),METADES (SMOTE + STD),-0.16128517294202993,-2.9705028919182177,0.0037310511477158434,True,Worse,accuracy,METADES (SMOTE + MEC),METADES (SMOTE + STD),-0.655677255502701,-62.824182439916804,1.396713870364506e-81,True,Worse,precision,METADES (SMOTE + MEC),METADES (SMOTE + STD),-0.27121262296446014,-9.342291513981875,2.9771487258275692e-15,True,Worse,recall,METADES (SMOTE + MEC),METADES (SMOTE + STD),0.5684769230769231,16.70616035001128,1.445734105204864e-30,True,Better,f1,METADES (SMOTE + MEC),METADES (SMOTE + STD),-0.15104896479930574,-5.53051335452033,2.6049297497427457e-07,True,Worse,roc_auc,METADES (SMOTE + MEC),METADES (SMOTE + STD),-0.017149721331300327,-0.515496573974429,0.6073553159898047,False,No Diff
average_cost,METADES (SMOTE + STD),METADES (Balanced + MEC),0.16090341046520962,2.9627824242890837,0.0038179713804180893,True,Better,accuracy,METADES (SMOTE + STD),METADES (Balanced + MEC),0.6560590179795212,63.455107186846305,5.318406619083577e-82,True,Better,precision,METADES (SMOTE + STD),METADES (Balanced + MEC),0.2712742730815274,9.357526596415516,2.7579514595131008e-15,True,Better,recall,METADES (SMOTE + STD),METADES (Balanced + MEC),-0.5684769230769231,-16.70616035001128,1.445734105204864e-30,True,Worse,f1,METADES (SMOTE + STD),METADES (Balanced + MEC),0.15114046750387516,5.535172390923384,2.552619484545931e-07,True,Better,roc_auc,METADES (SMOTE + STD),METADES (Balanced + MEC),-0.061544769265821864,-2.5089725330879284,0.013731627109745218,True,Worse
average_cost,METADES (SMOTE + STD),METADES (Balanced + STD),0.10375876803999007,1.2266720214799651,0.22285529781447905,False,No Diff,accuracy,METADES (SMOTE + STD),METADES (Balanced + STD),-0.019074014351366686,-1.34992723245417,0.18011777800050777,False,No Diff,precision,METADES (SMOTE + STD),METADES (Balanced + STD),-0.0544903140484162,-1.2917910142885318,0.19943713726407575,False,No Diff,recall,METADES (SMOTE + STD),METADES (Balanced + STD),-0.05864615384615385,-1.0996747609161404,0.2741407676571241,False,No Diff,f1,METADES (SMOTE + STD),METADES (Balanced + STD),-0.057419746042719155,-1.3474326197161284,0.18091669289048906,False,No Diff,roc_auc,METADES (SMOTE + STD),METADES (Balanced + STD),-0.06287041554936279,-2.233106791229515,0.0277935739205729,True,Worse
average_cost,METADES (SMOTE + STD),METADES (Baseline),-0.39079134080464417,-5.282574814764626,7.576009716151409e-07,True,Worse,accuracy,METADES (SMOTE + STD),METADES (Baseline),-0.032882770297508745,-2.957246822091135,0.003881439077294956,True,Worse,precision,METADES (SMOTE + STD),METADES (Baseline),-0.17527301046326693,-1.7589689480212258,0.08167251240076182,False,No Diff,recall,METADES (SMOTE + STD),METADES (Baseline),0.29492307692307695,6.218771061560217,1.2002159716875954e-08,True,Better,f1,METADES (SMOTE + STD),METADES (Baseline),0.21477938186973675,4.170633076797571,6.521767976715497e-05,True,Better,roc_auc,METADES (SMOTE + STD),METADES (Baseline),-0.005571817217869701,-0.16138823271456004,0.8721165328452922,False,No Diff
average_cost,METADES (SMOTE + STD),METADES (Cost-sensitive + MEC),0.16090341046520973,2.956214143706639,0.0038933862529377857,True,Better,accuracy,METADES (SMOTE + STD),METADES (Cost-sensitive + MEC),0.6560590179795212,63.493480201438146,5.0165629554270336e-82,True,Better,precision,METADES (SMOTE + STD),METADES (Cost-sensitive + MEC),0.2712742730815274,9.366925794751134,2.6308397560425132e-15,True,Better,recall,METADES (SMOTE + STD),METADES (Cost-sensitive + MEC),-0.5684769230769231,-16.70616035001128,1.445734105204864e-30,True,Worse,f1,METADES (SMOTE + STD),METADES (Cost-sensitive + MEC),0.15114046750387516,5.510280788828288,2.8445513483440413e-07,True,Better,roc_auc,METADES (SMOTE + STD),METADES (Cost-sensitive + MEC),-0.071058971291866,-2.526072866415135,0.013120127127631347,True,Worse
average_cost,METADES (SMOTE + STD),METADES (Cost-sensitive + STD),0.3660138676126743,4.9127377594322486,3.554641078894372e-06,True,Better,accuracy,METADES (SMOTE + STD),METADES (Cost-sensitive + STD),0.08397887607836818,3.4062696835528743,0.0009529317106315079,True,Better,precision,METADES (SMOTE + STD),METADES (Cost-sensitive + STD),0.0783504869957185,2.123106281123368,0.03623838613563913,True,Better,recall,METADES (SMOTE + STD),METADES (Cost-sensitive + STD),-0.31303076923076917,-6.456918377873754,4.000294900812594e-09,True,Worse,f1,METADES (SMOTE + STD),METADES (Cost-sensitive + STD),-0.04750522797246037,-1.3501426995385049,0.1800488984018941,False,No Diff,roc_auc,METADES (SMOTE + STD),METADES (Cost-sensitive + STD),-0.07025812783707519,-2.4493419376422656,0.016068808835892692,True,Worse
average_cost,METADES (SMOTE + STD),METADES (SMOTE + MEC),0.16128517294202993,2.9705028919182177,0.0037310511477158434,True,Better,accuracy,METADES (SMOTE + STD),METADES (SMOTE + MEC),0.655677255502701,62.824182439916804,1.396713870364506e-81,True,Better,precision,METADES (SMOTE + STD),METADES (SMOTE + MEC),0.27121262296446014,9.342291513981875,2.9771487258275692e-15,True,Better,recall,METADES (SMOTE + STD),METADES (SMOTE + MEC),-0.5684769230769231,-16.70616035001128,1.445734105204864e-30,True,Worse,f1,METADES (SMOTE + STD),METADES (SMOTE + MEC),0.15104896479930574,5.53051335452033,2.6049297497427457e-07,True,Better,roc_auc,METADES (SMOTE + STD),METADES (SMOTE + MEC),0.017149721331300327,0.515496573974429,0.6073553159898047,False,No Diff
